model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample,score
XGBoost,2500,0.3,576,4.0,,,,100,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9983146666666667,0.8,0.05,0.8,0.9902143314284622
XGBoost,2500,0.3,577,4.0,,,,100,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.998584888888889,0.8,0.05,1.0,0.9902413536506844
XGBoost,2500,0.3,578,4.0,,,,200,0.988,0.9919354838709677,0.984,0.9879518072289156,0.9991253333333332,0.8,0.05,0.8,0.9890851722762015
XGBoost,2500,0.3,579,4.0,,,,200,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.9992675555555556,0.8,0.05,1.0,0.9915187391629322
XGBoost,2500,0.3,580,4.0,,,,300,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9992248888888889,0.8,0.05,0.8,0.9903053536506844
XGBoost,2500,0.3,581,4.0,,,,300,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.9994168888888888,0.8,0.05,1.0,0.9915336724962656
XGBoost,2500,0.3,582,6.0,,,,100,0.988,0.9893048128342246,0.9866666666666667,0.9879839786381842,0.9984426666666667,0.8,0.05,0.8,0.9890337561583002
XGBoost,2500,0.3,583,6.0,,,,100,0.988,0.9893048128342246,0.9866666666666667,0.9879839786381842,0.9985208888888889,0.8,0.05,1.0,0.9890415783805224
XGBoost,2500,0.3,584,6.0,,,,200,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.9990897777777777,0.8,0.05,0.8,0.9915009613851544
XGBoost,2500,0.3,585,6.0,,,,200,0.992,0.992,0.992,0.992,0.9992035555555556,0.8,0.05,1.0,0.9927203555555556
XGBoost,2500,0.3,586,6.0,,,,300,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.9991964444444444,0.8,0.05,0.8,0.9915116280518211
XGBoost,2500,0.3,587,6.0,,,,300,0.992,0.992,0.992,0.992,0.9992888888888889,0.8,0.05,1.0,0.992728888888889
XGBoost,2500,0.3,588,8.0,,,,100,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9984711111111111,0.8,0.05,0.8,0.9902471111111111
XGBoost,2500,0.3,589,8.0,,,,100,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9986133333333334,0.8,0.05,1.0,0.9902441980951289
XGBoost,2500,0.3,590,8.0,,,,200,0.9933333333333333,0.9920212765957447,0.9946666666666667,0.9933422103861518,0.9991182222222222,0.8,0.05,0.8,0.9939187406572165
XGBoost,2500,0.3,591,8.0,,,,200,0.992,0.992,0.992,0.992,0.9991537777777778,0.8,0.05,1.0,0.9927153777777779
XGBoost,2500,0.3,592,8.0,,,,300,0.9933333333333333,0.9920212765957447,0.9946666666666667,0.9933422103861518,0.9991680000000001,0.8,0.05,0.8,0.9939237184349944
XGBoost,2500,0.3,593,8.0,,,,300,0.992,0.992,0.992,0.992,0.9992533333333333,0.8,0.05,1.0,0.9927253333333333
XGBoost,2500,0.3,594,4.0,,,,100,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9989617777777778,0.8,0.1,0.8,0.9902790425395733
XGBoost,2500,0.3,595,4.0,,,,100,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.9992817777777778,0.8,0.1,1.0,0.9915201613851545
XGBoost,2500,0.3,596,4.0,,,,200,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.9992035555555555,0.8,0.1,0.8,0.9915123391629322
XGBoost,2500,0.3,597,4.0,,,,200,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9994168888888889,0.8,0.1,1.0,0.9903245536506844
XGBoost,2500,0.3,598,4.0,,,,300,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.9992177777777778,0.8,0.1,0.8,0.9915137613851545
XGBoost,2500,0.3,599,4.0,,,,300,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9993315555555555,0.8,0.1,1.0,0.9903160203173511
XGBoost,2500,0.3,600,6.0,,,,100,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9990186666666667,0.8,0.1,0.8,0.9902847314284622
XGBoost,2500,0.3,601,6.0,,,,100,0.992,0.992,0.992,0.992,0.9993457777777778,0.8,0.1,1.0,0.9927345777777778
XGBoost,2500,0.3,602,6.0,,,,200,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.999104,0.8,0.1,0.8,0.9902932647617955
XGBoost,2500,0.3,603,6.0,,,,200,0.992,0.992,0.992,0.992,0.9993813333333333,0.8,0.1,1.0,0.9927381333333334
XGBoost,2500,0.3,604,6.0,,,,300,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9990613333333334,0.8,0.1,0.8,0.9902889980951288
XGBoost,2500,0.3,605,6.0,,,,300,0.992,0.992,0.992,0.992,0.9993813333333333,0.8,0.1,1.0,0.9927381333333334
XGBoost,2500,0.3,606,8.0,,,,100,0.992,0.992,0.992,0.992,0.9989546666666668,0.8,0.1,0.8,0.9926954666666667
XGBoost,2500,0.3,607,8.0,,,,100,0.992,0.992,0.992,0.992,0.9992391111111111,0.8,0.1,1.0,0.9927239111111111
XGBoost,2500,0.3,608,8.0,,,,200,0.992,0.992,0.992,0.992,0.999168,0.8,0.1,0.8,0.9927168000000001
XGBoost,2500,0.3,609,8.0,,,,200,0.992,0.992,0.992,0.992,0.9993173333333333,0.8,0.1,1.0,0.9927317333333334
XGBoost,2500,0.3,610,8.0,,,,300,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9991964444444444,0.8,0.1,0.8,0.99030250920624
XGBoost,2500,0.3,611,8.0,,,,300,0.992,0.992,0.992,0.992,0.9992533333333333,0.8,0.1,1.0,0.9927253333333333
XGBoost,2500,0.3,612,4.0,,,,100,0.9866666666666667,0.9892761394101877,0.984,0.9866310160427807,0.9981155555555555,1.0,0.05,0.8,0.9877894215837607
XGBoost,2500,0.3,613,4.0,,,,100,0.9853333333333333,0.9866310160427807,0.984,0.9853137516688919,0.998215111111111,1.0,0.05,1.0,0.9866085064870015
XGBoost,2500,0.3,614,4.0,,,,200,0.988,0.9893048128342246,0.9866666666666667,0.9879839786381842,0.9989475555555556,1.0,0.05,0.8,0.9890842450471892
XGBoost,2500,0.3,615,4.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9991751111111111,1.0,0.05,1.0,0.9903175111111111
XGBoost,2500,0.3,616,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9991324444444445,1.0,0.05,0.8,0.9903132444444445
XGBoost,2500,0.3,617,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9993457777777778,1.0,0.05,1.0,0.9903345777777778
XGBoost,2500,0.3,618,6.0,,,,100,0.9853333333333333,0.9840425531914894,0.9866666666666667,0.9853528628495339,0.9984284444444445,1.0,0.05,0.8,0.9866572139376025
XGBoost,2500,0.3,619,6.0,,,,100,0.9866666666666667,0.9840848806366048,0.9893333333333333,0.9867021276595744,0.9983360000000001,1.0,0.05,1.0,0.9878612144251933
XGBoost,2500,0.3,620,6.0,,,,200,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.998976,1.0,0.05,0.8,0.9891094858071035
XGBoost,2500,0.3,621,6.0,,,,200,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9991893333333334,1.0,0.05,1.0,0.9915512527329834
XGBoost,2500,0.3,622,6.0,,,,300,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9990968888888889,1.0,0.05,0.8,0.9891215746959923
XGBoost,2500,0.3,623,6.0,,,,300,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992462222222223,1.0,0.05,1.0,0.9915569416218722
XGBoost,2500,0.3,624,8.0,,,,100,0.9853333333333333,0.9840425531914894,0.9866666666666667,0.9853528628495339,0.9984995555555556,1.0,0.05,0.8,0.9866643250487136
XGBoost,2500,0.3,625,8.0,,,,100,0.988,0.9841269841269841,0.992,0.9880478087649402,0.9983217777777778,1.0,0.05,1.0,0.9890719172326566
XGBoost,2500,0.3,626,8.0,,,,200,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9989973333333333,1.0,0.05,0.8,0.9891116191404368
XGBoost,2500,0.3,627,8.0,,,,200,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9991608888888889,1.0,0.05,1.0,0.991548408288539
XGBoost,2500,0.3,628,8.0,,,,300,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9991111111111112,1.0,0.05,0.8,0.9891229969182145
XGBoost,2500,0.3,629,8.0,,,,300,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992035555555555,1.0,0.05,1.0,0.9915526749552056
XGBoost,2500,0.3,630,4.0,,,,100,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.999175111111111,1.0,0.1,0.8,0.9915094947184878
XGBoost,2500,0.3,631,4.0,,,,100,0.988,0.9893048128342246,0.9866666666666667,0.9879839786381842,0.9992106666666667,1.0,0.1,1.0,0.9891105561583002
XGBoost,2500,0.3,632,4.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9993742222222222,1.0,0.1,0.8,0.9903374222222222
XGBoost,2500,0.3,633,4.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9993742222222222,1.0,0.1,1.0,0.9903374222222222
XGBoost,2500,0.3,634,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9994240000000001,1.0,0.1,0.8,0.9903424
XGBoost,2500,0.3,635,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9992533333333334,1.0,0.1,1.0,0.9903253333333333
XGBoost,2500,0.3,636,6.0,,,,100,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9988195555555556,1.0,0.1,0.8,0.9902819555555555
XGBoost,2500,0.3,637,6.0,,,,100,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9991751111111111,1.0,0.1,1.0,0.9915498305107612
XGBoost,2500,0.3,638,6.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9990257777777778,1.0,0.1,0.8,0.9903025777777777
XGBoost,2500,0.3,639,6.0,,,,200,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992035555555556,1.0,0.1,1.0,0.9915526749552056
XGBoost,2500,0.3,640,6.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9989831111111112,1.0,0.1,0.8,0.9902983111111111
XGBoost,2500,0.3,641,6.0,,,,300,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992035555555556,1.0,0.1,1.0,0.9915526749552056
XGBoost,2500,0.3,642,8.0,,,,100,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9988053333333333,1.0,0.1,0.8,0.9890924191404368
XGBoost,2500,0.3,643,8.0,,,,100,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9990897777777779,1.0,0.1,1.0,0.9915412971774278
XGBoost,2500,0.3,644,8.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9989831111111112,1.0,0.1,0.8,0.9902983111111111
XGBoost,2500,0.3,645,8.0,,,,200,0.992,0.9893899204244032,0.9946666666666667,0.9920212765957447,0.9992177777777778,1.0,0.1,1.0,0.9927394781747153
XGBoost,2500,0.3,646,8.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9989902222222222,1.0,0.1,0.8,0.9902990222222222
XGBoost,2500,0.3,647,8.0,,,,300,0.992,0.9893899204244032,0.9946666666666667,0.9920212765957447,0.9991893333333334,1.0,0.1,1.0,0.9927366337302709
XGBoost,3000,0.1,684,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9966666666666666,0.8,0.05,0.8,0.9759797220323537
XGBoost,3000,0.1,685,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970222222222221,0.8,0.05,1.0,0.9760152775879093
XGBoost,3000,0.1,686,4.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9969777777777779,0.8,0.05,0.8,0.9788978036627193
XGBoost,3000,0.1,687,4.0,,,,200,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9971555555555556,0.8,0.05,1.0,0.9758562549862515
XGBoost,3000,0.1,688,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9975555555555555,0.8,0.05,0.8,0.9758962549862515
XGBoost,3000,0.1,689,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9975555555555555,0.8,0.05,1.0,0.9728296059981569
XGBoost,3000,0.1,690,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9976,0.8,0.05,0.8,0.9789600258849416
XGBoost,3000,0.1,691,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9976444444444444,0.8,0.05,1.0,0.9789644703293859
XGBoost,3000,0.1,692,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975111111111111,0.8,0.05,0.8,0.9789511369960526
XGBoost,3000,0.1,693,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974222222222222,0.8,0.05,1.0,0.9789422481071637
XGBoost,3000,0.1,694,6.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9974666666666666,0.8,0.05,0.8,0.9758873660973626
XGBoost,3000,0.1,695,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975999999999999,0.8,0.05,1.0,0.9789600258849415
XGBoost,3000,0.1,696,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9977777777777778,0.8,0.05,0.8,0.9789778036627192
XGBoost,3000,0.1,697,8.0,,,,100,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9974666666666666,0.8,0.05,1.0,0.9758873660973626
XGBoost,3000,0.1,698,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9980888888888888,0.8,0.05,0.8,0.981918799426823
XGBoost,3000,0.1,699,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9975111111111111,0.8,0.05,1.0,0.9818610216490453
XGBoost,3000,0.1,700,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978222222222223,0.8,0.05,0.8,0.9818921327601564
XGBoost,3000,0.1,701,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9975999999999999,0.8,0.05,1.0,0.9818699105379342
XGBoost,3000,0.1,702,4.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972888888888889,0.8,0.1,0.8,0.9789289147738304
XGBoost,3000,0.1,703,4.0,,,,100,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9975555555555555,0.8,0.1,1.0,0.9758962549862515
XGBoost,3000,0.1,704,4.0,,,,200,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9976888888888888,0.8,0.1,0.8,0.9728429393314902
XGBoost,3000,0.1,705,4.0,,,,200,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9977333333333332,0.8,0.1,1.0,0.9728473837759346
XGBoost,3000,0.1,706,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9978222222222223,0.8,0.1,0.8,0.9728562726648236
XGBoost,3000,0.1,707,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9975111111111112,0.8,0.1,1.0,0.9728251615537125
XGBoost,3000,0.1,708,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9970666666666667,0.8,0.1,0.8,0.9789066925516081
XGBoost,3000,0.1,709,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974222222222222,0.8,0.1,1.0,0.9789422481071637
XGBoost,3000,0.1,710,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972444444444444,0.8,0.1,0.8,0.978924470329386
XGBoost,3000,0.1,711,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975555555555555,0.8,0.1,1.0,0.9789555814404971
XGBoost,3000,0.1,712,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974222222222222,0.8,0.1,0.8,0.9789422481071637
XGBoost,3000,0.1,713,6.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9975555555555556,0.8,0.1,1.0,0.9758962549862515
XGBoost,3000,0.1,714,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975555555555556,0.8,0.1,0.8,0.9789555814404971
XGBoost,3000,0.1,715,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.997511111111111,0.8,0.1,1.0,0.9789511369960526
XGBoost,3000,0.1,716,8.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975999999999999,0.8,0.1,0.8,0.9789600258849415
XGBoost,3000,0.1,717,8.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9976444444444444,0.8,0.1,1.0,0.9789644703293859
XGBoost,3000,0.1,718,8.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9972888888888889,0.8,0.1,0.8,0.9758695883195848
XGBoost,3000,0.1,719,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9977777777777779,0.8,0.1,1.0,0.9818876883157119
XGBoost,3000,0.1,720,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968444444444444,1.0,0.05,0.8,0.9759974998101315
XGBoost,3000,0.1,721,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9967999999999999,1.0,0.05,1.0,0.975993055365687
XGBoost,3000,0.1,722,4.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9968444444444444,1.0,0.05,0.8,0.978884470329386
XGBoost,3000,0.1,723,4.0,,,,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9972444444444444,1.0,0.05,1.0,0.9760374998101315
XGBoost,3000,0.1,724,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9972888888888889,1.0,0.05,0.8,0.9758695883195848
XGBoost,3000,0.1,725,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9977333333333332,1.0,0.05,1.0,0.9759140327640292
XGBoost,3000,0.1,726,6.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968888888888889,1.0,0.05,0.8,0.976001944254576
XGBoost,3000,0.1,727,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9968888888888889,1.0,0.05,1.0,0.9788889147738304
XGBoost,3000,0.1,728,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9973333333333333,1.0,0.05,0.8,0.9789333592182748
XGBoost,3000,0.1,729,6.0,,,,200,0.9766666666666667,0.9735099337748344,0.98,0.9767441860465116,0.9971111111111111,1.0,0.05,1.0,0.9787696870133646
XGBoost,3000,0.1,730,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972888888888889,1.0,0.05,0.8,0.9789289147738304
XGBoost,3000,0.1,731,6.0,,,,300,0.9766666666666667,0.9735099337748344,0.98,0.9767441860465116,0.9974666666666666,1.0,0.05,1.0,0.9788052425689202
XGBoost,3000,0.1,732,8.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970222222222223,1.0,0.05,0.8,0.9760152775879093
XGBoost,3000,0.1,733,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9967111111111111,1.0,0.05,1.0,0.9788711369960527
XGBoost,3000,0.1,734,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9974222222222222,1.0,0.05,0.8,0.9818521327601564
XGBoost,3000,0.1,735,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978222222222222,1.0,0.05,1.0,0.9818921327601564
XGBoost,3000,0.1,736,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9973333333333333,1.0,0.05,0.8,0.9818432438712675
XGBoost,3000,0.1,737,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978666666666667,1.0,0.05,1.0,0.9818965772046009
XGBoost,3000,0.1,738,4.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9970666666666668,1.0,0.1,0.8,0.9789066925516082
XGBoost,3000,0.1,739,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9971555555555555,1.0,0.1,1.0,0.9760286109212426
XGBoost,3000,0.1,740,4.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974666666666666,1.0,0.1,0.8,0.9789466925516082
XGBoost,3000,0.1,741,4.0,,,,200,0.9666666666666667,0.9605263157894737,0.9733333333333334,0.9668874172185431,0.9976888888888888,1.0,0.1,1.0,0.9699403772123466
XGBoost,3000,0.1,742,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9973333333333333,1.0,0.1,0.8,0.9758740327640293
XGBoost,3000,0.1,743,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9975111111111111,1.0,0.1,1.0,0.9728251615537125
XGBoost,3000,0.1,744,6.0,,,,100,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9969777777777777,1.0,0.1,0.8,0.981807688315712
XGBoost,3000,0.1,745,6.0,,,,100,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9967555555555555,1.0,0.1,1.0,0.9758162549862515
XGBoost,3000,0.1,746,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9971555555555556,1.0,0.1,0.8,0.9789155814404971
XGBoost,3000,0.1,747,6.0,,,,200,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9972444444444444,1.0,0.1,1.0,0.9727984948870458
XGBoost,3000,0.1,748,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972444444444445,1.0,0.1,0.8,0.978924470329386
XGBoost,3000,0.1,749,6.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9972444444444444,1.0,0.1,1.0,0.9727984948870458
XGBoost,3000,0.1,750,8.0,,,,100,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9980888888888888,1.0,0.1,0.8,0.981918799426823
XGBoost,3000,0.1,751,8.0,,,,100,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9976,1.0,0.1,1.0,0.9818699105379343
XGBoost,3000,0.1,752,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9977333333333334,1.0,0.1,0.8,0.9818832438712676
XGBoost,3000,0.1,753,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978222222222223,1.0,0.1,1.0,0.9818921327601564
XGBoost,3000,0.1,754,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9976,1.0,0.1,0.8,0.9818699105379343
XGBoost,3000,0.1,755,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9975555555555555,1.0,0.1,1.0,0.9818654660934898
XGBoost,3000,0.2,792,4.0,,,,100,0.9783333333333334,0.9735973597359736,0.9833333333333333,0.978441127694859,0.9960444444444445,0.8,0.05,0.8,0.9801895880334303
XGBoost,3000,0.2,793,4.0,,,,100,0.98,0.9768211920529801,0.9833333333333333,0.9800664451827242,0.9961500000000001,0.8,0.05,1.0,0.98166583863208
XGBoost,3000,0.2,794,4.0,,,,200,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9966555555555556,0.8,0.05,0.8,0.9862275475756531
XGBoost,3000,0.2,795,4.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9969111111111111,0.8,0.05,1.0,0.9832135515619655
XGBoost,3000,0.2,796,4.0,,,,300,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9970777777777777,0.8,0.05,0.8,0.9862697697978753
XGBoost,3000,0.2,797,4.0,,,,300,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9970222222222223,0.8,0.05,1.0,0.9862642142423198
XGBoost,3000,0.2,798,6.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9973111111111111,0.8,0.05,0.8,0.9832535515619655
XGBoost,3000,0.2,799,6.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9972333333333333,0.8,0.05,1.0,0.9832457737841878
XGBoost,3000,0.2,800,6.0,,,,200,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9977555555555555,0.8,0.05,0.8,0.9847755555555555
XGBoost,3000,0.2,801,6.0,,,,200,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9976333333333333,0.8,0.05,1.0,0.9832430030913656
XGBoost,3000,0.2,802,6.0,,,,300,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9977111111111111,0.8,0.05,0.8,0.9878064752028436
XGBoost,3000,0.2,803,6.0,,,,300,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9981,0.8,0.05,1.0,0.98481
XGBoost,3000,0.2,804,8.0,,,,100,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9970555555555556,0.8,0.05,0.8,0.98322799600641
XGBoost,3000,0.2,805,8.0,,,,100,0.98,0.98,0.98,0.98,0.9972666666666666,0.8,0.05,1.0,0.9817266666666667
XGBoost,3000,0.2,806,8.0,,,,200,0.9816666666666667,0.9800664451827242,0.9833333333333333,0.9816971713810316,0.9975888888888889,0.8,0.05,0.8,0.9832813293397433
XGBoost,3000,0.2,807,8.0,,,,200,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9978666666666667,0.8,0.05,1.0,0.983266336424699
XGBoost,3000,0.2,808,8.0,,,,300,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9975666666666667,0.8,0.05,0.8,0.9847997680285729
XGBoost,3000,0.2,809,8.0,,,,300,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9981888888888888,0.8,0.05,1.0,0.9848188888888889
