model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample
XGBoost,2500,0.3,607,8.0,,,,100,0.992,0.992,0.992,0.992,0.9992391111111111,0.8,0.1,1.0
XGBoost,2500,0.3,608,8.0,,,,200,0.992,0.992,0.992,0.992,0.999168,0.8,0.1,0.8
XGBoost,2500,0.3,609,8.0,,,,200,0.992,0.992,0.992,0.992,0.9993173333333333,0.8,0.1,1.0
XGBoost,2500,0.3,610,8.0,,,,300,0.9893333333333333,0.9919571045576407,0.9866666666666667,0.9893048128342246,0.9991964444444444,0.8,0.1,0.8
XGBoost,2500,0.3,611,8.0,,,,300,0.992,0.992,0.992,0.992,0.9992533333333333,0.8,0.1,1.0
XGBoost,2500,0.3,612,4.0,,,,100,0.9866666666666667,0.9892761394101877,0.984,0.9866310160427807,0.9981155555555555,1.0,0.05,0.8
XGBoost,2500,0.3,613,4.0,,,,100,0.9853333333333333,0.9866310160427807,0.984,0.9853137516688919,0.998215111111111,1.0,0.05,1.0
XGBoost,2500,0.3,614,4.0,,,,200,0.988,0.9893048128342246,0.9866666666666667,0.9879839786381842,0.9989475555555556,1.0,0.05,0.8
XGBoost,2500,0.3,615,4.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9991751111111111,1.0,0.05,1.0
XGBoost,2500,0.3,616,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9991324444444445,1.0,0.05,0.8
XGBoost,2500,0.3,617,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9993457777777778,1.0,0.05,1.0
XGBoost,2500,0.3,618,6.0,,,,100,0.9853333333333333,0.9840425531914894,0.9866666666666667,0.9853528628495339,0.9984284444444445,1.0,0.05,0.8
XGBoost,2500,0.3,619,6.0,,,,100,0.9866666666666667,0.9840848806366048,0.9893333333333333,0.9867021276595744,0.9983360000000001,1.0,0.05,1.0
XGBoost,2500,0.3,620,6.0,,,,200,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.998976,1.0,0.05,0.8
XGBoost,2500,0.3,621,6.0,,,,200,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9991893333333334,1.0,0.05,1.0
XGBoost,2500,0.3,622,6.0,,,,300,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9990968888888889,1.0,0.05,0.8
XGBoost,2500,0.3,623,6.0,,,,300,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992462222222223,1.0,0.05,1.0
XGBoost,2500,0.3,624,8.0,,,,100,0.9853333333333333,0.9840425531914894,0.9866666666666667,0.9853528628495339,0.9984995555555556,1.0,0.05,0.8
XGBoost,2500,0.3,625,8.0,,,,100,0.988,0.9841269841269841,0.992,0.9880478087649402,0.9983217777777778,1.0,0.05,1.0
XGBoost,2500,0.3,626,8.0,,,,200,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9989973333333333,1.0,0.05,0.8
XGBoost,2500,0.3,627,8.0,,,,200,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9991608888888889,1.0,0.05,1.0
XGBoost,2500,0.3,628,8.0,,,,300,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9991111111111112,1.0,0.05,0.8
XGBoost,2500,0.3,629,8.0,,,,300,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992035555555555,1.0,0.05,1.0
XGBoost,2500,0.3,630,4.0,,,,100,0.9906666666666667,0.9919786096256684,0.9893333333333333,0.9906542056074766,0.999175111111111,1.0,0.1,0.8
XGBoost,2500,0.3,631,4.0,,,,100,0.988,0.9893048128342246,0.9866666666666667,0.9879839786381842,0.9992106666666667,1.0,0.1,1.0
XGBoost,2500,0.3,632,4.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9993742222222222,1.0,0.1,0.8
XGBoost,2500,0.3,633,4.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9993742222222222,1.0,0.1,1.0
XGBoost,2500,0.3,634,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9994240000000001,1.0,0.1,0.8
XGBoost,2500,0.3,635,4.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9992533333333334,1.0,0.1,1.0
XGBoost,2500,0.3,636,6.0,,,,100,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9988195555555556,1.0,0.1,0.8
XGBoost,2500,0.3,637,6.0,,,,100,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9991751111111111,1.0,0.1,1.0
XGBoost,2500,0.3,638,6.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9990257777777778,1.0,0.1,0.8
XGBoost,2500,0.3,639,6.0,,,,200,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992035555555556,1.0,0.1,1.0
XGBoost,2500,0.3,640,6.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9989831111111112,1.0,0.1,0.8
XGBoost,2500,0.3,641,6.0,,,,300,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9992035555555556,1.0,0.1,1.0
XGBoost,2500,0.3,642,8.0,,,,100,0.988,0.9867021276595744,0.9893333333333333,0.9880159786950732,0.9988053333333333,1.0,0.1,0.8
XGBoost,2500,0.3,643,8.0,,,,100,0.9906666666666667,0.9867724867724867,0.9946666666666667,0.9907038512616202,0.9990897777777779,1.0,0.1,1.0
XGBoost,2500,0.3,644,8.0,,,,200,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9989831111111112,1.0,0.1,0.8
XGBoost,2500,0.3,645,8.0,,,,200,0.992,0.9893899204244032,0.9946666666666667,0.9920212765957447,0.9992177777777778,1.0,0.1,1.0
XGBoost,2500,0.3,646,8.0,,,,300,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9989902222222222,1.0,0.1,0.8
XGBoost,2500,0.3,647,8.0,,,,300,0.992,0.9893899204244032,0.9946666666666667,0.9920212765957447,0.9991893333333334,1.0,0.1,1.0
RandomForest,3000,0.1,648,,sqrt,1.0,2.0,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9975999999999999,,,
RandomForest,3000,0.1,649,,sqrt,1.0,2.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9975777777777778,,,
RandomForest,3000,0.1,650,,sqrt,1.0,2.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9977111111111111,,,
RandomForest,3000,0.1,651,,sqrt,1.0,5.0,100,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9969333333333333,,,
RandomForest,3000,0.1,652,,sqrt,1.0,5.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970222222222221,,,
RandomForest,3000,0.1,653,,sqrt,1.0,5.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970666666666665,,,
RandomForest,3000,0.1,654,,sqrt,2.0,2.0,100,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9968888888888889,,,
RandomForest,3000,0.1,655,,sqrt,2.0,2.0,200,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9970222222222221,,,
RandomForest,3000,0.1,656,,sqrt,2.0,2.0,300,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9969777777777779,,,
RandomForest,3000,0.1,657,,sqrt,2.0,5.0,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972888888888889,,,
RandomForest,3000,0.1,658,,sqrt,2.0,5.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9971555555555556,,,
RandomForest,3000,0.1,659,,sqrt,2.0,5.0,300,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9971555555555555,,,
RandomForest,3000,0.1,660,10.0,sqrt,1.0,2.0,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968,,,
RandomForest,3000,0.1,661,10.0,sqrt,1.0,2.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970666666666667,,,
RandomForest,3000,0.1,662,10.0,sqrt,1.0,2.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968000000000001,,,
RandomForest,3000,0.1,663,10.0,sqrt,1.0,5.0,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9972444444444444,,,
RandomForest,3000,0.1,664,10.0,sqrt,1.0,5.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9973333333333333,,,
RandomForest,3000,0.1,665,10.0,sqrt,1.0,5.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9971555555555556,,,
RandomForest,3000,0.1,666,10.0,sqrt,2.0,2.0,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9967555555555555,,,
RandomForest,3000,0.1,667,10.0,sqrt,2.0,2.0,200,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9969333333333333,,,
RandomForest,3000,0.1,668,10.0,sqrt,2.0,2.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9967111111111111,,,
RandomForest,3000,0.1,669,10.0,sqrt,2.0,5.0,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9967555555555554,,,
RandomForest,3000,0.1,670,10.0,sqrt,2.0,5.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968444444444444,,,
RandomForest,3000,0.1,671,10.0,sqrt,2.0,5.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9967555555555555,,,
RandomForest,3000,0.1,672,20.0,sqrt,1.0,2.0,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9977555555555555,,,
RandomForest,3000,0.1,673,20.0,sqrt,1.0,2.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9976666666666667,,,
RandomForest,3000,0.1,674,20.0,sqrt,1.0,2.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9977777777777778,,,
RandomForest,3000,0.1,675,20.0,sqrt,1.0,5.0,100,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9967111111111112,,,
RandomForest,3000,0.1,676,20.0,sqrt,1.0,5.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968888888888889,,,
RandomForest,3000,0.1,677,20.0,sqrt,1.0,5.0,300,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968888888888888,,,
RandomForest,3000,0.1,678,20.0,sqrt,2.0,2.0,100,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9968888888888889,,,
RandomForest,3000,0.1,679,20.0,sqrt,2.0,2.0,200,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9970666666666665,,,
RandomForest,3000,0.1,680,20.0,sqrt,2.0,2.0,300,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9970222222222223,,,
RandomForest,3000,0.1,681,20.0,sqrt,2.0,5.0,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972444444444445,,,
RandomForest,3000,0.1,682,20.0,sqrt,2.0,5.0,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970666666666667,,,
RandomForest,3000,0.1,683,20.0,sqrt,2.0,5.0,300,0.97,0.9607843137254902,0.98,0.9702970297029703,0.9970222222222223,,,
XGBoost,3000,0.1,684,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9966666666666666,0.8,0.05,0.8
XGBoost,3000,0.1,685,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970222222222221,0.8,0.05,1.0
XGBoost,3000,0.1,686,4.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9969777777777779,0.8,0.05,0.8
XGBoost,3000,0.1,687,4.0,,,,200,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9971555555555556,0.8,0.05,1.0
XGBoost,3000,0.1,688,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9975555555555555,0.8,0.05,0.8
XGBoost,3000,0.1,689,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9975555555555555,0.8,0.05,1.0
XGBoost,3000,0.1,690,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9976,0.8,0.05,0.8
XGBoost,3000,0.1,691,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9976444444444444,0.8,0.05,1.0
XGBoost,3000,0.1,692,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975111111111111,0.8,0.05,0.8
XGBoost,3000,0.1,693,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974222222222222,0.8,0.05,1.0
XGBoost,3000,0.1,694,6.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9974666666666666,0.8,0.05,0.8
XGBoost,3000,0.1,695,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975999999999999,0.8,0.05,1.0
XGBoost,3000,0.1,696,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9977777777777778,0.8,0.05,0.8
XGBoost,3000,0.1,697,8.0,,,,100,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9974666666666666,0.8,0.05,1.0
XGBoost,3000,0.1,698,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9980888888888888,0.8,0.05,0.8
XGBoost,3000,0.1,699,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9975111111111111,0.8,0.05,1.0
XGBoost,3000,0.1,700,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978222222222223,0.8,0.05,0.8
XGBoost,3000,0.1,701,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9975999999999999,0.8,0.05,1.0
XGBoost,3000,0.1,702,4.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972888888888889,0.8,0.1,0.8
XGBoost,3000,0.1,703,4.0,,,,100,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9975555555555555,0.8,0.1,1.0
XGBoost,3000,0.1,704,4.0,,,,200,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9976888888888888,0.8,0.1,0.8
XGBoost,3000,0.1,705,4.0,,,,200,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9977333333333332,0.8,0.1,1.0
XGBoost,3000,0.1,706,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9978222222222223,0.8,0.1,0.8
XGBoost,3000,0.1,707,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9975111111111112,0.8,0.1,1.0
XGBoost,3000,0.1,708,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9970666666666667,0.8,0.1,0.8
XGBoost,3000,0.1,709,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974222222222222,0.8,0.1,1.0
XGBoost,3000,0.1,710,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972444444444444,0.8,0.1,0.8
XGBoost,3000,0.1,711,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975555555555555,0.8,0.1,1.0
XGBoost,3000,0.1,712,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974222222222222,0.8,0.1,0.8
XGBoost,3000,0.1,713,6.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9975555555555556,0.8,0.1,1.0
XGBoost,3000,0.1,714,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975555555555556,0.8,0.1,0.8
XGBoost,3000,0.1,715,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.997511111111111,0.8,0.1,1.0
XGBoost,3000,0.1,716,8.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9975999999999999,0.8,0.1,0.8
XGBoost,3000,0.1,717,8.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9976444444444444,0.8,0.1,1.0
XGBoost,3000,0.1,718,8.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9972888888888889,0.8,0.1,0.8
XGBoost,3000,0.1,719,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9977777777777779,0.8,0.1,1.0
XGBoost,3000,0.1,720,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968444444444444,1.0,0.05,0.8
XGBoost,3000,0.1,721,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9967999999999999,1.0,0.05,1.0
XGBoost,3000,0.1,722,4.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9968444444444444,1.0,0.05,0.8
XGBoost,3000,0.1,723,4.0,,,,200,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9972444444444444,1.0,0.05,1.0
XGBoost,3000,0.1,724,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9972888888888889,1.0,0.05,0.8
XGBoost,3000,0.1,725,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9977333333333332,1.0,0.05,1.0
XGBoost,3000,0.1,726,6.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9968888888888889,1.0,0.05,0.8
XGBoost,3000,0.1,727,6.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9968888888888889,1.0,0.05,1.0
XGBoost,3000,0.1,728,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9973333333333333,1.0,0.05,0.8
XGBoost,3000,0.1,729,6.0,,,,200,0.9766666666666667,0.9735099337748344,0.98,0.9767441860465116,0.9971111111111111,1.0,0.05,1.0
XGBoost,3000,0.1,730,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972888888888889,1.0,0.05,0.8
XGBoost,3000,0.1,731,6.0,,,,300,0.9766666666666667,0.9735099337748344,0.98,0.9767441860465116,0.9974666666666666,1.0,0.05,1.0
XGBoost,3000,0.1,732,8.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9970222222222223,1.0,0.05,0.8
XGBoost,3000,0.1,733,8.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9967111111111111,1.0,0.05,1.0
XGBoost,3000,0.1,734,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9974222222222222,1.0,0.05,0.8
XGBoost,3000,0.1,735,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978222222222222,1.0,0.05,1.0
XGBoost,3000,0.1,736,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9973333333333333,1.0,0.05,0.8
XGBoost,3000,0.1,737,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978666666666667,1.0,0.05,1.0
XGBoost,3000,0.1,738,4.0,,,,100,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9970666666666668,1.0,0.1,0.8
XGBoost,3000,0.1,739,4.0,,,,100,0.9733333333333334,0.961038961038961,0.9866666666666667,0.9736842105263158,0.9971555555555555,1.0,0.1,1.0
XGBoost,3000,0.1,740,4.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9974666666666666,1.0,0.1,0.8
XGBoost,3000,0.1,741,4.0,,,,200,0.9666666666666667,0.9605263157894737,0.9733333333333334,0.9668874172185431,0.9976888888888888,1.0,0.1,1.0
XGBoost,3000,0.1,742,4.0,,,,300,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9973333333333333,1.0,0.1,0.8
XGBoost,3000,0.1,743,4.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9975111111111111,1.0,0.1,1.0
XGBoost,3000,0.1,744,6.0,,,,100,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9969777777777777,1.0,0.1,0.8
XGBoost,3000,0.1,745,6.0,,,,100,0.9733333333333334,0.9671052631578947,0.98,0.9735099337748344,0.9967555555555555,1.0,0.1,1.0
XGBoost,3000,0.1,746,6.0,,,,200,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9971555555555556,1.0,0.1,0.8
XGBoost,3000,0.1,747,6.0,,,,200,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9972444444444444,1.0,0.1,1.0
XGBoost,3000,0.1,748,6.0,,,,300,0.9766666666666667,0.9673202614379085,0.9866666666666667,0.976897689768977,0.9972444444444445,1.0,0.1,0.8
XGBoost,3000,0.1,749,6.0,,,,300,0.97,0.9668874172185431,0.9733333333333334,0.9700996677740864,0.9972444444444444,1.0,0.1,1.0
XGBoost,3000,0.1,750,8.0,,,,100,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9980888888888888,1.0,0.1,0.8
XGBoost,3000,0.1,751,8.0,,,,100,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9976,1.0,0.1,1.0
XGBoost,3000,0.1,752,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9977333333333334,1.0,0.1,0.8
XGBoost,3000,0.1,753,8.0,,,,200,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9978222222222223,1.0,0.1,1.0
XGBoost,3000,0.1,754,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9976,1.0,0.1,0.8
XGBoost,3000,0.1,755,8.0,,,,300,0.98,0.9736842105263158,0.9866666666666667,0.9801324503311258,0.9975555555555555,1.0,0.1,1.0
RandomForest,3000,0.2,756,,sqrt,1.0,2.0,100,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9977944444444444,,,
RandomForest,3000,0.2,757,,sqrt,1.0,2.0,200,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9980111111111112,,,
RandomForest,3000,0.2,758,,sqrt,1.0,2.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9980277777777777,,,
RandomForest,3000,0.2,759,,sqrt,1.0,5.0,100,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9980555555555556,,,
RandomForest,3000,0.2,760,,sqrt,1.0,5.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9979555555555555,,,
RandomForest,3000,0.2,761,,sqrt,1.0,5.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9979666666666667,,,
RandomForest,3000,0.2,762,,sqrt,2.0,2.0,100,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9973888888888889,,,
RandomForest,3000,0.2,763,,sqrt,2.0,2.0,200,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9973888888888889,,,
RandomForest,3000,0.2,764,,sqrt,2.0,2.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9976111111111111,,,
RandomForest,3000,0.2,765,,sqrt,2.0,5.0,100,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9971777777777778,,,
RandomForest,3000,0.2,766,,sqrt,2.0,5.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9974666666666666,,,
RandomForest,3000,0.2,767,,sqrt,2.0,5.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9975555555555556,,,
RandomForest,3000,0.2,768,10.0,sqrt,1.0,2.0,100,0.975,0.9765886287625418,0.9733333333333334,0.9749582637729549,0.9971777777777777,,,
RandomForest,3000,0.2,769,10.0,sqrt,1.0,2.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9976777777777778,,,
RandomForest,3000,0.2,770,10.0,sqrt,1.0,2.0,300,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9975111111111111,,,
RandomForest,3000,0.2,771,10.0,sqrt,1.0,5.0,100,0.975,0.9765886287625418,0.9733333333333334,0.9749582637729549,0.9975888888888889,,,
RandomForest,3000,0.2,772,10.0,sqrt,1.0,5.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9975444444444445,,,
RandomForest,3000,0.2,773,10.0,sqrt,1.0,5.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9974777777777778,,,
RandomForest,3000,0.2,774,10.0,sqrt,2.0,2.0,100,0.975,0.9765886287625418,0.9733333333333334,0.9749582637729549,0.9973777777777778,,,
RandomForest,3000,0.2,775,10.0,sqrt,2.0,2.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9973555555555556,,,
RandomForest,3000,0.2,776,10.0,sqrt,2.0,2.0,300,0.975,0.9765886287625418,0.9733333333333334,0.9749582637729549,0.9972777777777777,,,
RandomForest,3000,0.2,777,10.0,sqrt,2.0,5.0,100,0.975,0.9765886287625418,0.9733333333333334,0.9749582637729549,0.9974666666666667,,,
RandomForest,3000,0.2,778,10.0,sqrt,2.0,5.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9972777777777777,,,
RandomForest,3000,0.2,779,10.0,sqrt,2.0,5.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9974333333333334,,,
RandomForest,3000,0.2,780,20.0,sqrt,1.0,2.0,100,0.9783333333333334,0.979933110367893,0.9766666666666667,0.9782971619365609,0.9978222222222223,,,
RandomForest,3000,0.2,781,20.0,sqrt,1.0,2.0,200,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9980388888888889,,,
RandomForest,3000,0.2,782,20.0,sqrt,1.0,2.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.99805,,,
RandomForest,3000,0.2,783,20.0,sqrt,1.0,5.0,100,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9980222222222223,,,
RandomForest,3000,0.2,784,20.0,sqrt,1.0,5.0,200,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9979444444444444,,,
RandomForest,3000,0.2,785,20.0,sqrt,1.0,5.0,300,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.9979222222222222,,,
